address,attacker,score
0x9f4001d1efbb1cf5bd320d3292e7aa76837287a10e9a1b672e5a7a9ba94a81e2,0x8b791913eb07c32779a16750e3868aa8495f5964,1
0xa15a99ca160f012903819a36e3e3220213dea0291b8da472670036a1c66af6b4,0x23612a761c280a74b83455d821c9880335421581,1
0xd22785bf1994a353a935e952340a6b9ab02f40e41cde4960870ed221fa386a82,0x2c13083af23909c5dd7d4fdef29451b95931457d,1
0xc9beefe5d83778ff9956a55e8f2784df74e45630f5109940dc7677dd10c26857,0x8b791913eb07c32779a16750e3868aa8495f5964,1
0xebfc1394e524d8145bebc87d742897dd204e10e8441fda39ed28bde86d0706b2,0x2c13083af23909c5dd7d4fdef29451b95931457d,1
0x862eb807c7d5ef81defe73fe14ab7b1602dacf66a827c87ceb0aa0a96fb02019,0x60fd38f02c911aa1e3cbfdc5652f30927f0f3f77,1
0xf1c312081e4b1a72cef7f297e833fad9a16dc40538705dd28008ee2c86c42433,0x8b791913eb07c32779a16750e3868aa8495f5964,1
0x05995d5c1a10857d5fd46c41f5f7c0526f8b3f05bb6089c47ed16df177bded5d,0x7c21e2e777cecaf969bf7b7aef0e3bf23d043672,1
0x640b0c68075fccf92a051bf96766a3328095bc27cfb910dcba9631228d05bd63,0x8b791913eb07c32779a16750e3868aa8495f5964,1
0xeada95ebe3455ca867c23d2184c937737f5298818b2637c15d65596df0b6d10c,0x9002ecb8a06060e3b56669c6b8f18e1c3b119914,1
0x4f05542a6f2c6ed89f72775159172788df0f37e776d360fdee815ae318f5e38e,0x8b791913eb07c32779a16750e3868aa8495f5964,1
0x77902be0ff32ae7e8165d4cb1c508ae4391e8d134ce59b14524c4c88ad1a4583,0x7c21e2e777cecaf969bf7b7aef0e3bf23d043672,1
0x1611dd7980391101b871ca6dd34a8025337e3c266245b66433b355b77a6b2ceb,0x8b791913eb07c32779a16750e3868aa8495f5964,1
0xe7e8611ae63d514093d5130c12022ec03ed4eaca5f20377a566a119942b5a6ae,0x8b791913eb07c32779a16750e3868aa8495f5964,1
0xa8739b439e0f4678bad7a0d2cbcdc178592475663f3194e75646e2eaaeaf3148,0xdfaab828f5f515e104baaba4d8d554da9096f0e4,1
0xf928c596f6c889f2748e4fdf412bac9369c080e1fb4e777682004f892a967970,0x7c21e2e777cecaf969bf7b7aef0e3bf23d043672,1
0xda63ee8e75998899491654dd58f4f596297156a8bb8243a141a4098d4a5ff109,0x60fd38f02c911aa1e3cbfdc5652f30927f0f3f77,1
0x20426b86437d443c0af08f143e11a67b4a3f1dcaf7f71c8b1fb83e336775032f,0xc5d8fc6a7e72ca1e5041d528feef42d7bd8a770c,1
