transaction_key,attacker,score,top_address,victim
"('0x7d202f45d3a2f9a278dc38373d56df6ad41187bc62ac32cd950fd4359ca306ab', 42)",0x6e2b76966cbd9cf4cc2fa0d76d24d5241e0abc2f,3,0x6e2650e7fb3f28592b0ad9c5806414a9b92af8f6,0x341e94069f53234fe6dabef707ad424830525715
"('0x0c076e6ae0c1bd2ef0f0c58987aa0136ee91e142519b48ae6f24c0dc09f164e3', 44)",0x6c300a0cc07fae91d446cea7ccf87016d236aeb9,3,0x6c3ec87df1fc7a6c7aea896b0703d0940f0e598a,0xe5716ad6873f7d9919b0a72f5b33570f77c1a615
"('0xb1c39715538a13966d2d86f24f347a329811af4a976787aa4acfa59f010a44a7', 101)",0x9606ec131eec0f84c95d82c9a63959f2331cf2ac,3,0x9605fc52bac7968d6fad9e6c84085673e36f2879,0x9605fc52bac7968d6fad9e6c84085673e36f2879
"('0xa9f4ecce0c8ec54e6d7ef34a07b39ee5b872e8f03aeef07ec9e4a09c1988b8b8', 157)",0x23612a761c280a74b83455d821c9880335421581,3,0x2363f9e9c4f5fbde03c53674c1e588c4d35239e4,0x3f95ef3f2eaca871858dbe20a93c01daf6c2e923
"('0x91f791c569051b12729ff08f435812624a6a6dc71711ee0ce4132aecf1e7ce20', 55)",0x60fd38f02c911aa1e3cbfdc5652f30927f0f3f77,3,0x60f71e9e3b79e2119352f50f6d31ca6d768b2cf8,0x7cf68aa037c67b6dae9814745345ffa9fc7075b1
"('0x45fd49c5305aa31080ca1354afb776e69279a3502259897543d12f9311af6641', 28)",0x9acd00eff516a70d822b4822d76a5f7913c05976,3,0x9ac58be29c12103a0f826456b2504307720dcf54,0xcb5dc30b7824a6378a5f5c2921e58809c5c0f5d5
"('0x7010a00a323faaac43d060804353909d89b2f4de28475a94ec4f8b9907ee2fb5', 74)",0x69fe3d5a7fb10dd2a6605557f0408bc7c5c762fb,3,0x69f67c402de5588c7053d0162b7fa5d0899f09d2,0xcb5dc30b7824a6378a5f5c2921e58809c5c0f5d5
"('0x51acb08980431521994f24620fdb3af644dfca6bb7db7c4475cc542ec5a39c2f', 73)",0x206a315fb8e09b83e2ccadd453b7de7b8d7d7416,3,0x206ca85c337233dd54ccea251a5851b7b841e540,0xe4622a57ab8f4168b80015bba28fa70fb64fa246
"('0x4dfbb3fc001f3e67cca02b0566667ff1e616d7204179b0df78e1b2108e0da2cf', 74)",0x943ac2310d9bc703d6ab5e5e76876e212100f894,4,0x943ae371b03d5a57f0f9e8efda97e0bfd6541ed6,0x943ae371b03d5a57f0f9e8efda97e0bfd6541ed6
"('0xc180f75503dd6004fe9712cfab6b779575ee3af1704f948657cc0b0ab7bd7758', 2)",0x847db010ad60de84227106075c2fa500741e01cc,3,0x847b2f132cefe92be7a2de8716a030490773ba77,0x5aea5775959fbc2557cc8789bc1bf90a239d9a91
"('0x4eb1521c6b94820f583c9c7471534b50d2ce332e35f30661a7d100859e3feeb4', 126)",0x6219f06135b79705d34f5261852e9f6b98821e1f,3,0x621425a1ef6abe91058e9712575dcc4258f8d091,0x4075bfe09d0b229a398307a33a00a154ffffb459
