address,attacker,score
"('0x3233ea452ae21c6badd35d4cb64f9e3fb81ffbdb08dae1670376e29d5c62131c', 113)",0xd45b99c3c612a1c44c2446f945fa276d0da6ce5d,1
"('0x26995811dd7f69ad39f4dd51ce64fab314ca2a89f463fb4644b83db8b348fa86', 15)",0x12345206bb098b4e4b899732a6221d39e8721fb9,1
"('0x2eef59a18cbc417fbc45af6d4cf171afea3674bbeb32de6531371073465f43a4', 31)",0x9687ec962a3a3f72e2c3b7604c31ccc7d1eec84a,1
"('0x9e0ba25878137884286af928da00f390a407cc5e6f81365ad7565a2ba97e318f', 78)",0xb374d4a6a9449052d8a0afb15227e80300724108,1
"('0x9e8ef5545b43ca6aa93ea7dcda50b552b8cb099c91691189ee6d55706247637c', 84)",0xebf357764b02a64f8ba00ed4cf4a631af19b09b1,1
"('0xc8c59341b00c46024e06055812772bdc02d7abaaa93c015dfa3a6927e3855a74', 9)",0xb37a69c4f4eb82af5ccba06ae2bd9fafb8940077,1
"('0xf3f5ef43d6a45063a28c212acdf54a8dc0af325eed571990571738affedb77f1', 48)",0x2da6dd9133ff4a9397b6618cb6bdba589da8ab07,1
"('0x5332ddd7eb7715022c2c155a754812e90b2d2dd70f7fd038a39eefaba50a645d', 138)",0x9702bec6668a94619a9c3cfef0e220512fbeefbd,1
"('0xf2c6655f3d47723d663104ba60c919d67394c2b8cbb442729eb5a5124e1ccf2b', 26)",0xfd505702b37ae9b626952eb2dd736d9045876417,1
"('0xa7252fd20c9b485a765dc03816adb474740793a7ca36fcdfc6e6c42e79a81e20', 149)",0x60fd38f02c911aa1e3cbfdc5652f30927f0f3f77,1
"('0x86f08b8cf6a72ee77d7fadb0d3e7849e015df72e875f2395df6215df33026f9f', 13)",0xb37a69c4f4eb82af5ccba06ae2bd9fafb8940077,1
"('0x5226129d6942f3a4ca1f06ae68addba792ab65d4186452adb8ca070d90c0218a', 116)",0x330eb4b494e55955c27383e3553f78f533b706c4,1
"('0xe5d4cfffaebad346a7c7790dc5b9f65f7190fe167f391c218403cdd553d4179b', 88)",0x3c34de76ec06d7764dd62967f634e5f531a409d7,1
