address,attacker,score
"('0x92b3017aa21e0e9aa27fae9cb33f8ee40793e1adec38a0a59185e744279649fe', 79)",0x1b4ebacffa2c27af80aedebccd379babc1324582,1
"('0x109604d0c848f5dfbfd268e72021ea1c9f32b98cce3187581855343ce25b1ae7', 8)",0x9687ec962a3a3f72e2c3b7604c31ccc7d1eec84a,1
"('0x1f74add2de550da4d94307d256b6b60db20771971b399bc7dbb4a5bddd9db128', 56)",0x9687ec962a3a3f72e2c3b7604c31ccc7d1eec84a,1
"('0x5e18debb000f1963668b40da65ad070c2f0e6ec681192f8886d562be3c4b5c77', 162)",0x6219089059308928ef44ed751f85d1bfca1ac57c,1
"('0x70f60ae63cedbeeab46e213ff46db794d1b12a2739dc638960f214c2206c2447', 39)",0xb37a69c4f4eb82af5ccba06ae2bd9fafb8940077,1
"('0xb60b62863be4773a44e85a5cc2eacf1115475283f41306cbd5f634079a8651f7', 94)",0x1eed109caa5c1534618da2f902234f0b4894ecde,1
"('0x5eab5dbf1c73a501e7d9d8a68c2a7e51821b65f8de2aef737eb89a10a50ae439', 67)",0x95cf9fc5357e28e39a63740fa00fd69e540edf5b,1
"('0xc963031b3049d43866f68a726b90b8431eb8c553783d68861d8d9c32774d04bc', 158)",0x33b5e2e4df03368860a41bd2794eb5cce24eadc3,1
"('0xb4b74b356bc0f5302d2e70d4c66eabbc19761714e34feca65639474858438220', 59)",0xd92307c0d68c99e4a24945dc67efd33bb24a2c84,1
"('0xe4089e79600ef06764ac48f3bad50695dfcffcfb9811fd8ee65f1780c560068c', 104)",0xb37a69c4f4eb82af5ccba06ae2bd9fafb8940077,1
"('0x08a543cc3ed4730526addb3e34013a0ca838f2f41e98668fed6b5275c3687fba', 59)",0xb37a69c4f4eb82af5ccba06ae2bd9fafb8940077,1
"('0xbd919556ecdf11d9a7cb3ec7d3fb89b770a35117b37afd0d59a178f225604851', 93)",0xb3737e47a4648111e42caeea33856e4da9d73ec0,1
"('0x3650a1fa0ccfa4e22c40d9befe5ab16ee3d7145ce8b495c17115b03ac0b3277b', 20)",0x9687ec962a3a3f72e2c3b7604c31ccc7d1eec84a,1
"('0x9338c11ec04dd05f03b155bcf28ab98ce0bd8ec988b6b29619dfa9950b567927', 22)",0x0000002c0d71e57845134cf38a402abfc580a72d,1
"('0xf9d1ac620058dc06558748dba8bb1db5744e7de407a541c0f7a09e783ddde38e', 34)",0xb37a69c4f4eb82af5ccba06ae2bd9fafb8940077,1
"('0x51b283deb15e5b8843535f9aac72edeaa2edc2a6214d23f0bd9835eda5c83c08', 1)",0x9687ec962a3a3f72e2c3b7604c31ccc7d1eec84a,1
"('0x9041657a4ab3a13db00ce24cdba5429201bf6798aadb4b680e47550947a2efad', 117)",0x0a5c9134592bdaec389d7675709c7237977a72ee,1
"('0xf6e965ff3374f2a343eb7cb0e3b4501feb5b122bbd5e6aea9cc180cde3ba4a7c', 117)",0x1935ba29d778f2e4623c42910910ef85be7021ca,1
"('0x16154b377bcf2ed09c0ec12b643f6977879d21bfc724f8227d7f25e0307da08e', 44)",0xb37a69c4f4eb82af5ccba06ae2bd9fafb8940077,1
"('0xc223070d2e63da57866a25be1423bcc8dadca50d116bc9482d7a2dd0e039d445', 68)",0x2da6dd9133ff4a9397b6618cb6bdba589da8ab07,1
"('0xf62567b6337eafb1e9e4bd223adc6c678a9d93e22a1c946828ace086985f543b', 93)",0x5ca170dc5514b26dc1c87407d0fe4fcf36341aec,1
"('0x02bbe83cf8e7c9b7d5892bcd2ed8dc9fb7c6faead5f0a46353bece85ec1b57bf', 69)",0xb37a69c4f4eb82af5ccba06ae2bd9fafb8940077,1
"('0xa643ac04331f2025cd048a52416d8d97aaa31846a8d0aff169f6e9c0baf50a44', 58)",0x000e16e308a49c909b4195eeb18c9aebf8b8b4e6,1
"('0x608e6bd6e5c2aabb9291e9145d154ef2633c4df539c2e064b0464137a3747b33', 23)",0xd08dae1154f824e091be810e4b76190a4e827b4c,1
"('0xfa4e3df1db6a20608876fc152a3f5b6191cc6d0da5331bfe9161d225c9dc1bf3', 46)",0x9687ec962a3a3f72e2c3b7604c31ccc7d1eec84a,1
"('0x702fb31cd90e3a9cb856c50748be9dbfd4d1c3721ea634e3800c028f39c3a027', 257)",0x48ab1c0a22ebad40534a294303c7225f1f2d8140,1
"('0x1daec5a57b6bd03c2a001f2d25dede862b3214b7e8476f9cd7de3d1678db7d72', 42)",0xb37a69c4f4eb82af5ccba06ae2bd9fafb8940077,1
"('0xfb01c1a573c432e03cc5334ed83df7cfa08cad5f02b1ecd423ff8f7b80b72c75', 54)",0xb37a69c4f4eb82af5ccba06ae2bd9fafb8940077,1
"('0xe34bfbac0b5612e044f87bcb1c2591265beafae044a6ffa6bf66739df2499a62', 144)",0x9687ec962a3a3f72e2c3b7604c31ccc7d1eec84a,1
"('0x2fe8f1a6ff59c2c8702fc11276a5559b23e8f61ccfa732a1a98193d8df8741f8', 35)",0x9687ec962a3a3f72e2c3b7604c31ccc7d1eec84a,1
"('0x4ea12bfbb30c25e4661661a34bef4eef6e0810ff1fd08502c6a41c93e5e8252c', 3)",0x505de48f0543a5dc9b28662e4bc979a19f8993aa,1
"('0x1a9d816d01d7925544be406a25066acf34ec509cc1b09f82882abc46d01abd07', 9)",0x623d9e9f1e96a80170bbc9caa80936fe310092a6,1
"('0xa86d59bc95b38a8761a859711f72eba2a78c533b59c57864aec827dd7dfdd1ee', 34)",0xcb4a3ea64ed45f634f3a83ff400339d883132275,1
"('0x0d6120cca6cc78d7b7712d9d0beb60a4376da8d608acd355c15506618b12ab3e', 2)",0xc751bec89921c36feb8ff118e60fcd538c0d6d55,1
"('0xb6e3e6591eed5523cd71b0594e4fe6603522acfb0f19d5959f136c3c1a1c1c8d', 27)",0xb37a69c4f4eb82af5ccba06ae2bd9fafb8940077,1
"('0xcf47a158a28fe0316abe69157366a5b06c43089bd605b51c82d67a1d9c9e5d9b', 35)",0x00000002a2cfaeaa6d2571ee7bbd573bfc492926,1
"('0xd48c0eccf4837681118661ef9bc21f4acbe08bd669deb4ff61d946b14225dba2', 100)",0x239d080eb7f64a5ed142e4f0aade1aa44a869f29,1
"('0x63d63392a9cdbfdac912083af6c6db58655383fccd69a9fa1038739b68549915', 41)",0xde501e857cf9ee4aede3fdf053f47b448e1ea4cf,1
"('0xb62c7ed0adc58320d10f936876ab4f19a85643253c62c76b2e53ac0745e75458', 10)",0xb3758f605b5e36f3540c0994ce590d5247a124cb,1
"('0xe5f78fe0c0ec17d3dd8c1869045b73b0c56995d7671c62545f26dead1472ad26', 237)",0x9687ec962a3a3f72e2c3b7604c31ccc7d1eec84a,1
"('0x77834b31196817b256239cd9bca41e1fa89b740b4f18d743747169b1394e215f', 10)",0x9687ec962a3a3f72e2c3b7604c31ccc7d1eec84a,1
"('0x52c1214bff72dd659894234a5d9da090506c97fc671a3019bbf4fe30ea700caf', 90)",0x16d9d4ade650809384064127079ff532670c20ff,1
"('0xeba9194bb6e81b3308f7a1b07b3795a6b52c2c12a8b7215e6ad7793739b3d7c9', 31)",0xb37a69c4f4eb82af5ccba06ae2bd9fafb8940077,1
"('0xdf90be6bb1047522bf93b7075e1cd05410d52a9002eaa2a316722c990f8be548', 37)",0x9687ec962a3a3f72e2c3b7604c31ccc7d1eec84a,1
"('0x5b675358846222f1d58b7c721dcf34a2fc8a736f6c8697647333fb782b024860', 54)",0xb37a69c4f4eb82af5ccba06ae2bd9fafb8940077,1
"('0x347b99d654a96a8a9a2c1acaee95253011859a11d6b8210a62073a447484e76f', 61)",0x9907194e19474f9def21f14b5b60f7c33a8a7774,1
"('0x133456436ca3878617bf1b85a37c7c1c9f158092804a2d8cb8ba3953b06663c8', 78)",0xb37a69c4f4eb82af5ccba06ae2bd9fafb8940077,1
"('0x020a9926eb80bd4a5bb34f3cd68449c1e483915d224cf6f4b133d39c7c6878f8', 85)",0xbf45e6eb898c7ea5b1df380f36e789435da9b9f2,1
"('0x64e878f419e9ae322e352ebc111d8e51d6312b3e8b887dbfdb9c4b058f7f5c10', 47)",0xc5ddda279dbe82899bdc0ede8ce615fdbc9c6cdb,1
"('0xb7344837d88d9b93ea821a8263cec75e5b6402a069cc651c6e7544949b2153e2', 25)",0xb37a69c4f4eb82af5ccba06ae2bd9fafb8940077,1
"('0x9fac948f3f5e65ce4eccaec6f4b91640cba3e714faa164fe453b8e0fd080d3a9', 506)",0x5ba40c393ba0f6d0e89c8f95f3048befea2ceae1,1
