transaction_key,attacker,score,top_address,victim
"('0xe5f78fe0c0ec17d3dd8c1869045b73b0c56995d7671c62545f26dead1472ad26', 237)",0x9687ec962a3a3f72e2c3b7604c31ccc7d1eec84a,3,0x96829937b321544c0321877222a372996a715259,0x96829937b321544c0321877222a372996a715259
"('0xfd58dc9b7bfec1cd0995b9b1db02dccbdb89bd5d738c10c890832127de168acc', 36)",0xb37495d5acd16a0cb9625503f0fee6f72feefd5a,3,0xb376fceacd9fef24a342645cbf72a4c439ea0614,0xb376fceacd9fef24a342645cbf72a4c439ea0614
"('0x95d8169a595d3d74fe3a3e70598d9fcdd12b518241e69e7661a213a883b2be12', 144)",0x3c34de76ec06d7764dd62967f634e5f531a409d7,3,0x3c3c40c2689ccbbca2e2d14170c7d17d8aab4056,0x9d2811b85c1d736427722817b69e4d1e98016bb0
"('0x924c1fb6849fd2367272a5736d48b16a58d25f4ec589e060ab23e92467591e9c', 70)",0x60fd38f02c911aa1e3cbfdc5652f30927f0f3f77,3,0x60fbb8ad0568c12608c2e19b06e888d684d09569,0x7b4872e2096ec9410b6b8c8b7d039589e6ee8022
"('0x20cccc56da57273bfc765457a05a75019e9566e0b9cf0a3c75c996aedd3bca26', 16)",0x9702bec6668a94619a9c3cfef0e220512fbeefbd,3,0x97037b8efea01662c65049ccff18bdb55f7f5444,0x97037b8efea01662c65049ccff18bdb55f7f5444
"('0x63f2887b4f0edaa49dc4b6f1a33bb7e454bda4295017f925319089a2e7759fda', 55)",0xb37a69c4f4eb82af5ccba06ae2bd9fafb8940077,3,0xb376fceacd9fef24a342645cbf72a4c439ea0614,0xb376fceacd9fef24a342645cbf72a4c439ea0614
"('0xd90a4457aec917d55d867af2bf4b46315d4b21869d3e966e2778c133e64381de', 63)",0x928f7a5622d0691596c7c475a745d329c050a112,3,0x9287c9f1d12d0a903ed9359824f1ffa0e78d14fa,0x4992eb45172868f0d8cceb91190e159bdf571461
"('0x215051c6c6be9bb4c6275f4666e180d9f117789358dba7b37ed831bd3ddf98ad', 17)",0xb37a69c4f4eb82af5ccba06ae2bd9fafb8940077,3,0xb376fceacd9fef24a342645cbf72a4c439ea0614,0xb376fceacd9fef24a342645cbf72a4c439ea0614
"('0x6464adcf5c69f69ca4eba26383c9db172063a84903dfb03bdacbcb6db077e976', 120)",0x19167fd3f64303e7d71ad224dac7e38c2fb226a5,3,0x1919af4ab3fb60390456526b45e1447960afef2c,0x1919af4ab3fb60390456526b45e1447960afef2c
"('0x8125cebb2918764633ee058c1dff1493b6d6cf487efb3348113b6affc4c0f568', 35)",0x3c34de76ec06d7764dd62967f634e5f531a409d7,3,0x3c3f8a2f5102bc7265dba58f6c3203695c2745a1,0x9d2811b85c1d736427722817b69e4d1e98016bb0
"('0xa2a28f0564ddf83b4a489ae9468af1d9f810117d59de714b57b8e44a91e7a307', 16)",0x91ffa05a26a58405c2386b2d5a73c0a190691131,3,0x91fc237d5349fcbea81c7f26e565b05df45fd4fb,0x4992eb45172868f0d8cceb91190e159bdf571461
"('0x792adf25efd962a2155d5d8c39f5905e430d5ae6b6cfc1533447576052149a5b', 93)",0x2da6dd9133ff4a9397b6618cb6bdba589da8ab07,3,0x2dace31df114994e512305adb6ada9638a116389,0x0f62837f7d37638210f94fa8005d0a89be083922
