address,attacker,score
"('0x4174f960ba835d7d0e0ec15afbdcef1c9f9ffbd6a21edb6b27c9056750fc6197', 57)",0x05d15dc81da1d1bdc73909e3db146beba0133b1c,0.5
"('0x03f103c23950f35235071cfee6796a5ffc91457387025a51c7ddc3addf8c0f08', 25)",0x6c1efb5b9f88102191660ebf68e50eebb5eda25d,1.0
"('0x4a39e2ab61cd3d56bdf12918ede8917b616dec2e7898eacf8cbf5764c9aba448', 126)",0xcb4dc6d8386ef8a52a5e02bcfa8c7faf889393b7,1.0
"('0x682f59341bd78d446713a66e86a3c86bc705f5f519d533da6d4df94b5f3d40ac', 35)",0xae73111756dc04a5bd5ad4cf9f85dae78dce0214,0.5
"('0xa795bfce556401b3b59f7a0ac12848ff1f7b7a011b1bda75644487952e5412db', 134)",0xcb4dc6d8386ef8a52a5e02bcfa8c7faf889393b7,1.0
"('0xd70cdf7941e51d6ee83d98e3ea96d150b6634d4cd29e83be08b41f62b40dbcfc', 17)",0x23612a761c280a74b83455d821c9880335421581,1.0
"('0x2ad08c850c6ea61c7294af228774847ed675173a13af1a03802f67d3566e4007', 22)",0x03fc98bea2ada2d1126690da89ea0d86619304a1,1.0
"('0x7a3b1c3f36cd03c60e582bf43c8df450de92ebee3fa1efdce44a58e79de618be', 40)",0x1b19d7c5df7d1d406f457593f610d15beebab52b,1.0
"('0x4e85615800c03088e0c71c42a87a96ad193706457571bf5b4fb07c78ed465105', 120)",0xcb4dc6d8386ef8a52a5e02bcfa8c7faf889393b7,1.0
"('0x4e741f1ab4dffb214edfeaca811ab5b6713935d5f1c600edd41b507ba1dd3e04', 5)",0xcb4dc6d8386ef8a52a5e02bcfa8c7faf889393b7,1.0
"('0x80af46b5ba9ea17fadbde144b3b4b43503388d9fddcf9971b8889e99685b3306', 43)",0xcb4dc6d8386ef8a52a5e02bcfa8c7faf889393b7,1.0
"('0x831f65f4c707f4252762a7dfb369b2601374607507b8b71be3b1b19da7eb5abd', 43)",0x5ba4d1ced4264a0a48977da38d45b6be73bcd11b,1.0
"('0x4dc5537554471c3e7191c1410e58d249c99b82e8d1391e512d5c3a6084603a39', 89)",0x268eb96089dcf30a245c3bfe502ffc54800d1de0,1.0
"('0x6d07039c41ffea59b239104741a5a43aba9edae74286e7e63d3304f5d8677bd7', 83)",0x943ac2310d9bc703d6ab5e5e76876e212100f894,1.0
"('0xc21b12afaf701cb3e5f2b75fff509b60423729fe8a5e340689e2aae5598d0556', 70)",0x943ac2310d9bc703d6ab5e5e76876e212100f894,1.0
"('0x3b04e125c39ad5ccc6dab639f4cbde5535c6eb9e5b3fa7c4f070959cab94240a', 40)",0xb5638358c20522fba34b5e8840e501f8a7c0f41c,0.5
"('0xa894279e43c0b638dc3e7254be650048eac05fbb49abbba68605ea4965be14a5', 148)",0x943ac2310d9bc703d6ab5e5e76876e212100f894,1.0
"('0xb4215744132c8553a4445076378684bc92539fb2ebe2bdcdc266faf0268a0fe6', 143)",0x7e73bc668b90afda898f481c5cff0cee19d7a7e6,1.0
"('0xbebd41966fb5dedd163b4434d29bff9554a0cf84ca0cc171aed7602d0e32bb5e', 61)",0x39e098a153ad69834a9dac32f0fca92066ad03f4,1.0
"('0x7622af1569c05fa31d022c4c55cdcedc11548358254fed82f725233d20b03768', 108)",0xe7efb8eaa732feae4775b0e564c5d934713240d5,1.0
"('0xa25bdb937c63a7ba91c0216dd50342390a224cd12dd7088881169c5dbed3f612', 14)",0x82b6960fd11b11e3bbf62bb5aeb5cffd63b468de,1.0
"('0xe2ceef664e5672b35a8831c002f720fdc845eb3307b974778d877e6945a2b813', 43)",0x943ac2310d9bc703d6ab5e5e76876e212100f894,1.0
