address,attacker,score
"('0x1010bb56c6849016106d77902a64484a7c3fc9b349c4edd4d7965f834ae8ed81', 68)",0x5f56f036b56cb1182913e32e9e14def2b217f3c4,1.0
"('0x69c87590f2d7e8480dc991e40cbe0eab38f84c44f599b1b5deea8c6e6a12b108', 56)",0xfac07135645e91408dfdb0e769068493bfcfd769,1.0
"('0x1e6e13a997eccc0755115b8d1a17ec2e88b7f73aa7239631b7e24963bae391e2', 32)",0xbd6039446eea0b9e0e732bf633a1554187062af0,1.0
"('0x58670cfa89f1dab259bad12c4ab680c303b36d701b63dda7e57c598be899b12b', 12)",0x410e4bb8a9fab2c040d3b19cc40b16c1edad0d75,1.0
"('0x81b3ba5272b14154a9aca7ce8729c2ea7cf56e6431ae2e2bd1d1abd10d4f1e7c', 24)",0x6657c7a1fa6059ccfdcaab05be2654e0895d12a9,1.0
"('0xd6ac31e4b5d5cf9de4b080baa45a1dcaf311cc075e33a07a53169f06b723db73', 108)",0xa579be51d8d05ce17a53fc3ecf2e42e2db437079,1.0
"('0x31f48c9c98c1becb7437f5c94c56791df6c24f1b1aea3dc53a7fe1bc73451996', 72)",0xdef93ea0a4a76699d6f3774972295d28acf62279,1.0
"('0x4b3b641556c947044c8f6efde134cf3ef87d0382ec09a4464a4c67926531ead1', 246)",0x517ba81252642459dc11f070b362adaaed39fbb2,1.0
"('0xdb9216a9cdd66ea8d45426b42309612eb2d301f6977c791878d8def0a7a35fa2', 114)",0x4bab8174e2e1d09e84ba53fb4fa545b01adcdc1d,1.0
"('0x0781b6d7a7b8d9e41a420a15901961cfb5f07e55ec854f74946ffd782d6a5cca', 272)",0xb3b887695a2e9be11897dee173aef0d4c4991115,1.0
"('0x3daaefca7d3851a59e83a3bc51fa3cc935ecfcc8ea7c1cdc9a7fd08fa9674b31', 46)",0x7cc51357f25d14e5efe3d589d56d031c3f8db851,1.0
"('0x234997bf6ba144726291a870e88176b513ce750c94d991ee9c550f36bbbbe572', 54)",0x47048fdce0b335cec324841775a8e20a92402126,1.0
"('0x5cc90574900d0602e29ff35e3e30f0ce887302f479fbf145c621d8a3de5484bc', 14)",0xd66e88a34ed79107057e502ad5d28859ed54ab4b,1.0
"('0x10ec49b7675c5493793e1af7a703198c7c5d452d8f0c5cdbbc31c7ffc462cfb3', 6)",0xf565b0556d063d50912377fbcf5fe1192d716add,1.0
"('0xa874caffd1940aa9fea239f903c49236f85308248aeb387a621f03c1482c9df1', 52)",0x145a974a42345c08decfded0f7156876e4b40ad6,1.0
"('0xfd69b6e5afb10575e307366289232d30a7456e43672d0220954c0b41c2681da0', 108)",0x3d65e21f4da2368a33af1768c1129170f4f32a65,1.0
"('0xc8164aadcb3867484b40c56cc32a105c06cd23a7f41e9a4670a43cddb9ad9c68', 64)",0xa314b82affa74d22cd07891098a5beb1531f630f,1.0
"('0x3cd93c37adbd27c762464ec4dc3531aee9b56d4a5d062c1919e2813c7ecbb42f', 6)",0x79231e78060fbf66aa3f246c12f40f0709142958,1.0
"('0x7a10ac95fca451e278f17c23e5304bdd498ce17f7ef93bfc59c29ce0381517f6', 74)",0x5de9c8a634c8e09c294a44631721d78e7c7df6c9,1.0
"('0xb2a4416621181cfcf44ddc73c46573eeb43b7d71f67526c73a311d7ba2286b30', 38)",0x3f28c866afd287b7601d85c07938ae16f90155dd,1.0
"('0xf812651879bcfd8b251b02c3fe8f97757ed27d21f860adc043a9f30fa75868a0', 6)",0x9eeb23fea53feda71600737901dc6e6eff290bbd,1.0
"('0x785b839d39a8787880260d084c3cb88f037a7cdad83caa6730c900faf6730df1', 76)",0x226a4f6e270633d4511496c6f550e41862d73c48,1.0
"('0x862353e43a3ebdbb535b8833cc03c8f3f5fc875906c6e50153719e5cd5b7455e', 22)",0x7f453c4e8a316705f551f1d82dfd906c43ba3dc7,1.0
"('0xc7dbce13ef09221362bea85d20392f2a0377a3408a38a91f394beed3215a48e7', 12)",0x9131355e16d729dcc52c5f20abcbccad10f64102,1.0
"('0x762e652c6797c4d47e44ad51afce5711b2ea7962549b8c475cb35afbf631128f', 4)",0x99f14d3da04e982bb4957ccddd1cf30e74455aa9,1.0
"('0x11e98f4091d80ded2d7a5c6383710a80231c70bf7f3e8530105b121b18d0e810', 210)",0x9bf04b9f269d7dd55daa1a62c1026a7d8c050e0a,1.0
"('0xc82a6d1ecb1374b8a5d146448d659f362089dc04684f399186263c8cce987ac7', 4)",0xa0733238bd6d46deaaff244201de59dbe6d5f5d1,1.0
"('0x84245da3e21f6eefbaabe9eec1698319f746e22982c363725f59331fff91c92c', 4)",0xaabba53c499a65d43b6f38d347fdef58e3fe350a,1.0
"('0x4b1ba0e1bdd6ad080c902d3664f3054bfe7ee799913fc13bfe192264c8993263', 36)",0xb4a3c2debfc033ee3399ad6adf0b4fc74db92baa,1.0
"('0x24a5af116dbbf1e20db7feb31197ce0e56ee6c814aabdaab221e32d99a421b4f', 36)",0xdcf4294bb43410913373438d9816276d09ea3bb8,1.0
"('0xb3ae8c3cae9a5ce26321ceafed243445f7c2732428ef8d6298a677e5433283ff', 180)",0x4408e92835395fd0ff52c6ac2f02f52f0eb5b248,1.0
"('0x1e4b7632a8d0fba824e1e6859ca0a7a84a3fa2506360c99bb187e6f27c859ee9', 24)",0x12b367f415fb6aebde46cb3dcf1f2f4adcc57258,1.0
"('0xfd974b9971f70f653efe8501a98d8f303b182ad3585b29627b9671ffed8e6cfe', 386)",0x2cd3a242d493bb8ae3369d3ee2b83b5bf4fe82d7,1.0
"('0x2a17bfd92292cf6011c16466b7e46d9a9ce13f24b6c50150e717cb30c59febcb', 102)",0x92f53c1e11f267c4aa8b5f870c6d6c8fdde04bc1,1.0
"('0x9d1d97c7f0623c6cfde88842110459f41996fbd322c33374075d71f60b1aa08e', 96)",0xd7a47ebca931b8dcda0f17a608c1b55dcfd08484,1.0
"('0x7a6d3d42bc8203aef1a7155abf8c6f39a95d1faf50f270181a93e28f6431d84b', 168)",0xebf9edadcd9691f063729b70273e4e0a274ec04c,1.0
"('0x19004dfe60eb31dac63cf43b5492463bc9b0bb3601d9062c7e662a5c56b662ee', 30)",0xce6ac4de1c600bb1b3cf8028b56f89209045ee57,1.0
"('0x4250cfa52e9740c5b2822529d4fe809fb29ef1e9f8d670dc4271d7527b5d7cba', 134)",0x4ce69eba8135536fcab5ddf1cea47080d0a5ee43,1.0
"('0x725a30f3c1ab81ad84089ce34602c7c555aecec7ab66ae0f55e3ecd7022091c7', 24)",0xd9b4399c3a1fc9ac0546405e4801b83a8e53550a,1.0
"('0x3dbf047b2c3fa3c44b066d4f1eeb5276aa1f35e424b428fd9cf7da78781e0394', 0)",0x84cb76e11ea16dfa08692f450e0049ff61ae4dcd,1.0
"('0x7c3c68b87f5c84669a7e92b3f02fc59f41aff3262a1f598eb3aa7c4efac3640b', 60)",0x76003c8df1e113784d36fb22f9387886263c33d6,1.0
"('0xa118e6c89b47dbc57064b7bba4a092a8545aee1611ed3a353c8053ced439773f', 8)",0xc780b5dcf4c8e40b1affb935d1beba06a694b335,1.0
"('0x6838c246352a58db9504252c54e3dce7e25974910356d3f859761e23476c4b96', 8)",0x2adf95c2329097b6925337b76c16afd45d9f3e79,1.0
"('0x9e6440aac73d01b427f5cd4db51338059b613461452dccdb46bb1edc69485a61', 74)",0xf63f367c42074711acc6bc3c0349d03658dfb57b,1.0
"('0xeffa7b7bb311caf7e75e4ae6bc27054923844d58f4435abc1ca5132d655a7ce6', 42)",0x2570ba58c4b2c7ea307dbc6c5002c6beffb8659a,1.0
"('0x0c9ddf57288089b1afedb9c1e418dd7b2cdae1c181bc12cc74c1c012884f5162', 16)",0x3c7664aa75ee6595bbcc11ba5230374932d82eb0,1.0
"('0xec2581777d9783556b77f04ad53cc8ec2d315df9cba41a0bcf5281b9fd7df12c', 378)",0x78870dada563cde9f36d5f7ffbedef5f6743a030,1.0
"('0x7b6fc5e73a35ff056c4010da7167666f736e1a628c1fe659f83479ea5cc97791', 232)",0xcce0e9222c60bbac39272f84f7ea0eb5af251c11,1.0
"('0x5084754611e9938e08b31d3995497ff3184fa8c882a885476e8f49ad0084f886', 62)",0x7dd16d164926649e62ab76c944beee498bbc5121,1.0
"('0xf7e19db20ea938a61c3771aca01c97918fcdb6587fbd45fc3b8843c6718750ac', 262)",0xf0bbdf1b8c709f8f6177fa1b0a1fb77ba0e743e9,1.0
"('0x26698710e39dbc8c7fc93336e3e49b8a75822d8b536735897f876b540b5e30e4', 124)",0x3598d54cf3eba059fd07581bfe730c5c6b135a46,1.0
"('0x6ff5337a9d2eb9da6c75373461f42c626a76403f600e4950735cd7573d8026f8', 30)",0xecd4caa59782f075abfcd18c2fa8d80af8087d7c,1.0
"('0x9d5ae5fe1deef7249140f595617884284f19209b5ed41b91c4074113cef306df', 48)",0xace54631e47f1510e928a6415533c93109a2a0fb,1.0
"('0x506afe3dd90e391d8d223f0d66a804a621dcc8453e8810570e4b5633f9df38cc', 0)",0x4402e0c7885ea615b759fffd9ac32b89234d22bb,1.0
"('0x49ef67e5b0a6407d9c1544f50f43db98a685cd067953c2176e261095eee3a6c3', 28)",0xd65ea58abc609e5c3753939971fe948fea27076f,1.0
"('0x3e123ff4d9b1556c8367e6f5e6f473573b95dcce0d3c931bfa10dbbf1fa5a9d9', 42)",0x341df6de4ab9278e16391d81dcd48e13a5cefe0c,1.0
"('0xec2581777d9783556b77f04ad53cc8ec2d315df9cba41a0bcf5281b9fd7df12c', 366)",0xdf12c0ed7e40c4721cb5a91c4e194fdfe518df7e,1.0
"('0x9413074014a0032dc85fc985b2a4e39692aafa4aad55eff5b7d0b4db8646fe84', 42)",0x8974d535f5941b935b47d10aacdc2c6a39ce1500,1.0
