transaction_key,attacker,time,victim
"('0xccdf084f73931d729065ad3c2aded4e8c0381dbde4da159bd245b385c98a63c3', 6)",0xebe8f15e05bb11528c96d66e57f9626f9dfd2cae,5,0x97b04049562db622ec55eb752c0909ad17e89094
"('0x3d67f7c93134b50842315f98e605dbc6a47dc13998e92396558e2a3710c9b88f', 0)",0x050479f6634281d46daa698e8ac8c9caf8e9ab7a,1,0xd2e06c835a84c459bf4769c1be4fed4bfae019cd
"('0xc2d69f0398aa0333e492b8c876211c57b2297d0a61d94dd3b3654471c87a49cc', 4)",0x60eef7b26776df69849144c7fc74dab5c497f31d,1,0x2659201f26584ef52824338a6ba5f6c509d19e91
"('0x35da1e6dc11bf2eb2ad83bb4df49e150d804522eea62d20872a75c2b7bde38f6', 0)",0x01f08310976126835e3858e521f0ca4fa6ca5ac2,1,0xb93d6e5271411dd4cf6cca309f8574602346cff3
"('0x2eed0e69c13d102727fdf0fd159f487bc9f74cfb6588c941f9ec2ad0b8878f0b', 104)",0x1abf9e34933919b119a6d29d1c790dcc418f8f23,5,0xbb622b612715394fcf62f09d693fe75634b0a6ec
"('0x52db9e21f7e5d6e901677f48c2aa526d3a437e92b7e719d143569b187bfb94cb', 28)",0x5cc48d5f6000d6c02e0a2a1fa5cc92fc4a1fa4c5,5,0x7be9fa3943970762c7e52568c28a66e542483696
"('0x744d6dbcb89407bf7387c8ca87d6e130301e29a3216ed35112392e70544c82ab', 0)",0xdf907d1ad66b70edcacd4d4c6ec36bf92619b945,24,0x62bc4c7bc98ab91f4ba92baf7a291657d5a4996c
"('0x339ab9156c4abc8d2760104833ddaacaf395dfe16a2d3441e5cbc0bc4d98a023', 0)",0xcc2d1eb8882cd325a177fdf1960ad88e8c36bf24,1,0x2ecb3d65993040d26944b347119eefa31f7bf3b4
"('0xef8cf600220d62bff0a8d0431848c99b7f32fb33f4f7d3cbbbc6ace65948e82b', 42)",0x8a180250b810322391a336736cb7821bec14db6d,2,0x74a208ceba3945a49df4455c830e26ada17af5f3
"('0x5bce5e2494d8a0340456dc48b7e85d5064fd5564866e46ffd192d69af64bcdee', 0)",0x2a840cbdd2b75f8b4e7e8411f9c461e0c52314a9,146,0x2944df67e71dfefc47525bca45cd26e487223270
"('0x156b181adf250a95e2035fa3b60c3fa0dc2c666f8c035e94acc6007eef707b4b', 26)",0x6f1eee7b839e5bb027b82a213dfc8b4793b5b7a7,108,0x4fe9ce347b21b364448943f0f00f476280f85c55
"('0xa981f9b136dffef5f0f49115959919e2ea551811d20ff2daefe31885378b7315', 2)",0x5b1594f0f854ace13a9f32a9907b57e366958c32,5,0x70818ec1642e802e44bce6394a75161a470b7f61
"('0xb404981461cbcf3faa1551cd3fb47bee56ff372141755a68069cfe5820a07e35', 0)",0xdf907d1ad66b70edcacd4d4c6ec36bf92619b945,42,0x46e4e68615dab9bad5b162221958baf0a4712021
"('0xd4bce6c4a617c040c59c28e554521812f75696c3e18f487215c555af8d4f7a96', 14)",0xd2b81315c50af2d982942ebef0243e00d99b25b8,6,0x1ead2041d988a303882bbabd452328bf6d3e7e98
"('0x2eed0e69c13d102727fdf0fd159f487bc9f74cfb6588c941f9ec2ad0b8878f0b', 112)",0x885469c3de299686999540b05d2f023e7668966e,5,0x9bdad6723120e76ea3fd8bccc70dc145118fccac
"('0x6c295ec2b70cf9c3ab8a0bb7f55589512c21bd4a0a07650bb34f6f3afe81d52e', 66)",0xc4d5ccada2035f30bc9fa55ca3c2335815780325,335,0x6c3b56935674c6a3d2daff8a85bc69da7848ad2d
"('0x640a37b85a11a5eeb69276f898ba01467d6dda91ce4b0b4719f3f8dd1b556143', 4)",0x63956c4dceed160483521679835b76103f2cd91c,14,0x542c886ca67d4af2e869fa6cdd0fd988a96f3fb9
"('0x40dafd6e001eba2bf482236510af16c4ffea872d1b325d35c0fb8f01d1044afc', 40)",0x20172ddb7fa196780a09a28a57d31f7208d03858,141,0xb3ad4b454cdce1f60ef841b544609e76ede8c97c
"('0xb712c8925d2e4be4dc4dff57a1c0d8033c2d3bf5094055651668258817205b2e', 12)",0xd1e296208805e7829adf41b30dfbc7df218fde8a,5,0x3e8864d544e96582e168fcee168138d38a3ec269
"('0x35eea2c49b32a07015a660181aaffc59f017f48b34b6767aa57f148da93c74dd', 20)",0x824aa173140c752832d98c29dafbf5d6f38dadc6,2,0x828e6fda8a4975ad8f4b73f4e764b1bc8f123c50
