address,attacker,score
"('0x58277c7ed5717c52698703e4700cf07ad31a55e0c16ee3b68393c270991999da', 16)",0x1111111254eeb25477b68fb85ed929f73a960582,1.0
"('0x937fb8988f7e297245f1a34283e540d5065e4e8cacb4469e5de82a5745c82290', 42)",0xa7ba5dc1db9e7eb9e4561fe1e0e30e1f9647c89c,1.0
"('0xdfecbe1e91cd19ecb79ace65bd6b37b1f3c4f56727f1865847aeed5c29d51c2a', 2)",0x3a60aa304542ca7af3d3da383bccc0e1d63b3cab,0.5
"('0x1bf931fdfb159fd0b63ec98a66dfc7ca8d7711821d44fa00526cb08d950cf9c6', 86)",0x73b14a78a0d396c521f954532d43fd5ffe385216,1.0
"('0xcef248a3fb11537732c6bd6909cb499d5b4c512a74add063ca9e3c607ac71bf2', 76)",0x8e3b66ed6865ce6ac5a9c64e5099e86c7cdab6be,1.0
"('0x40a3518bb1cced7df6a3172ad5595e173d6d85a73f5d3cb68c88cb625af13486', 0)",0x86bb63148d17d445ed5398ef26aa05bf76dd5b59,1.0
"('0xb50261f38668d8d8a0004435fcc0f049e0c5e99ba6419add6cb5bddc821c8136', 26)",0x0000000002f4dd78ba85fe4b662983816c9ae95f,1.0
"('0x5c3d1fca5d3f62093051900a8d65798bfbc093d263568c2fbd562d2ea8732556', 70)",0x2fee12edf0189128ec8a68f790ff73df72f68fa7,0.5
"('0x052d40a91549b60b3f7993ab9604fc8c27ee76d00a20f7676dbd0c12c68b4334', 14)",0x2b47c794c3789f499d8a54ec12f949eecce8ba16,1.0
"('0x2b1cde89264ef7274a42e7f95cb83f73d537c807dfdc096f3d3c90d47b8e1f82', 56)",0xa7bb0d95c6ba0ed0aca70c503b34bc7108589a47,1.0
"('0x7637239a6ec6470568786eb7a89202a70ca1fa1503c05e5de2591b8aedd56c85', 12)",0x2c40aabec7e26cf40997d7103504bfafab9cad59,1.0
"('0xd54756b6412ae46d4e8f6d1a1a28b069567999e6e4032b33130489ea7190808a', 16)",0xa29aaf07a2bff74a2ad1f11a8126684b9967f6af,1.0
"('0x2982d53288738e879aaf33b58a15ba0505a775a3fd094f0411fb6057c3b6918a', 56)",0xe63b8f24cddc12fe04be2c2e521a76f6d3e184d1,0.5
"('0x62478546db0ce6fbaa2913229c79cc1996efce42dc9fe7df13a8f43978f0f136', 12)",0xf0694acc9e941b176e17b9ef923e71e7b8b2477a,1.0
"('0x86bb5a8be63f6bb9bc7c5a1c1ade4a46f1a5d0f0ee4cc3bbea25fcdaaafee7b2', 46)",0xa7bb0d95c6ba0ed0aca70c503b34bc7108589a47,1.0
"('0x5d45ff31e927d1116c6124b64b4e6691370ec002f6f691aaaa558646de5f0f90', 6)",0xec8b0f7ffe3ae75d7ffab09429e3675bb63503e4,1.0
"('0x556c81eca311d7c4a986116ff0eff71a8070cf0e74dc6be39843000ed778b9c8', 50)",0x0c397c2dc8a36c7f1f7a1f77b4d8dacd35e22adf,1.0
"('0x7097fcca15b80db1c3602a369a3dc382c70416cb304bae6f72e7b33f056760ef', 6)",0xa7b1c7d77d4d830aa557c451e22f8ba30288a4eb,0.5
"('0x727a3835f68290d89ce37f78140ef08ba78a8883407bc15863929505f0d357a2', 6)",0x86bb63148d17d445ed5398ef26aa05bf76dd5b59,1.0
"('0xbea96d102614e6cde01f6c6721b4a92dfbae934d722f62c43eaf29feca12b197', 18)",0xa7b20c746d141223f4982a61e4bd380a73fdd7dd,0.5
"('0x27526d718ab190f9104cadab400e3b57559b2c4d3d2bc3678d30d5fcc5aee6b7', 12)",0x86bb63148d17d445ed5398ef26aa05bf76dd5b59,1.0
"('0x2207cd563094d3dacd93a19b423e9765ca5c7a14c2a7a5235d87bef28dd17463', 80)",0x73b14a78a0d396c521f954532d43fd5ffe385216,1.0
"('0x9d2b134b44e349005562e165291d43158ad8456ccebd0d32da0d25a9092366ad', 22)",0x567c7c67d3e8c4805eff56b8f143753fa1337a23,1.0
"('0xee24ec57f9ff89c51099fed7aade27c9831dbfb7e32d22fa4baa00819b9f35c0', 20)",0x86bb63148d17d445ed5398ef26aa05bf76dd5b59,1.0
"('0x874af8d67132414746b438564057a1daadcf9d7fcb9e2db90488e29e3be50bf2', 14)",0xec8b0f7ffe3ae75d7ffab09429e3675bb63503e4,1.0
"('0xfcd314eb84abd9641746beefe7f8d8992893c7a167caa2536a65354f007a2994', 32)",0x2d991e41c35023ef521039234fea1fdb211608e3,1.0
"('0x4deab16d3950e2593d0ec2ad491091d72aec605f1bb67db25bc3d95f1700fdc4', 0)",0x86bb63148d17d445ed5398ef26aa05bf76dd5b59,1.0
"('0x7f4c210184a1dc34f224ae048ea2279d2483c52dd10355289cdc4331c3658658', 28)",0x1111111254eeb25477b68fb85ed929f73a960582,1.0
"('0xe848bb51fb5fa474aec02261a0ca3095bab8c5fd59967f071327a7297612df38', 86)",0x8e3b66ed6865ce6ac5a9c64e5099e86c7cdab6be,0.5
"('0x71a8da62bf94143735fabb3c52395b4235b058b1cb52b0e6644aec11c478a2ab', 18)",0xa7b19757c028a0491c6b48f136c4ec1247a8fd8b,1.0
"('0xbb7ba86d4c9d72513a6934c794b0f50318484877b5316f1e1fe54930efd729b6', 0)",0x86bb63148d17d445ed5398ef26aa05bf76dd5b59,1.0
"('0x7f8a4fb41acc45623ba668f33e5cf530bfa87ade660518fc13ba3dde1cf39114', 28)",0x0685482811ff04b6382df0b1b85b6a89d183f5e4,1.0
"('0x6a3469c43468849f6980f20ffecbf3d6c3cfb03480d03c7856578c1951f72550', 100)",0x8e3b66ed6865ce6ac5a9c64e5099e86c7cdab6be,1.0
"('0x51bbe150e46e2265a93f7b97dc3c37f200df6e1acefd01a1a7eed24187f8a5d0', 14)",0x7c22377813fe0f841cd6646557a47fa500a79003,0.5
"('0x1428c3f37de94213391558f0441ce475761ccdb0b3198e06570bef9b458b8fc6', 6)",0xec8b0f7ffe3ae75d7ffab09429e3675bb63503e4,1.0
"('0x81719115725fa66632765479f4163a9ebf85b003868ea7620e552295eed846fb', 202)",0x4c677f67b0d4b55da85d5b927259a700ba3da708,1.0
